#
# path-edges-sym.csv
#
# Rank-ordered counts
#
1	Uniprot:P62854-x-R-HSA-6791226	280.0
2	Uniprot:P62854-x-R-HSA-156827	280.0
3	Uniprot:P62854-x-R-HSA-72706	280.0
4	Uniprot:P62854-x-R-HSA-72689	276.0
5	Uniprot:P62854-x-R-HSA-9010553	274.0
6	Uniprot:P62854-x-R-HSA-192823	272.0
7	Uniprot:P62854-x-R-HSA-72764	272.0
8	Uniprot:P62854-x-R-HSA-1799339	272.0
9	Uniprot:P62854-x-R-HSA-975956	272.0
10	Uniprot:P62854-x-R-HSA-975957	272.0
11	Uniprot:P62854-x-R-HSA-2408557	272.0
12	Uniprot:P62854-x-R-HSA-156902	272.0
13	Uniprot:P62854-x-SMP0112609	260.0
14	Uniprot:P62854-x-SMP0111853	260.0
15	Uniprot:P62854-x-SMP0111871	260.0
16	Uniprot:P62854-x-SMP0119305	260.0
17	Uniprot:P62854-x-SMP0119303	260.0
18	Uniprot:P62854-x-SMP0111864	260.0
19	Uniprot:P62854-x-SMP0111858	260.0
20	Uniprot:P62854-x-SMP0111870	260.0
21	Uniprot:P62854-x-SMP0100356	260.0
22	Uniprot:P62854-x-SMP0111873	260.0
23	Uniprot:P62854-x-SMP0111874	260.0
24	Uniprot:P62854-x-SMP0111860	260.0
25	Uniprot:P62854-x-SMP0111876	260.0
26	Uniprot:P62854-x-SMP0111854	260.0
27	Uniprot:P62854-x-SMP0119302	260.0
28	Uniprot:P62854-x-SMP0111862	260.0
29	Uniprot:P62854-x-SMP0111875	260.0
30	Uniprot:P62854-x-SMP0111872	260.0
31	Uniprot:P62854-x-SMP0119304	260.0
32	Uniprot:P62854-x-SMP0119294	260.0
33	Uniprot:P62753-x-R-HSA-6791226	258.0
34	Uniprot:P0CG48-x-R-HSA-983168	254.0
35	Uniprot:Q15029-x-R-HSA-72163	210.0
36	Uniprot:P0CG48-x-R-HSA-5689880	208.0
37	Uniprot:Q13573-x-R-HSA-72163	204.0
38	Uniprot:P62837-x-R-HSA-983168	198.0
39	Uniprot:Q6P2Q9-x-R-HSA-72163	194.0
40	Uniprot:Q15428-x-R-HSA-72163	188.0
41	Uniprot:P15880-x-R-HSA-6791226	186.0
42	Uniprot:P27635-x-R-HSA-6791226	184.0
43	Uniprot:P62241-x-R-HSA-6791226	182.0
44	Uniprot:Q07020-x-R-HSA-6791226	182.0
45	Uniprot:P61513-x-R-HSA-6791226	182.0
46	Uniprot:P42766-x-R-HSA-72706	180.0
47	Uniprot:P22087-x-R-HSA-6791226	180.0
48	Uniprot:P62241-x-R-HSA-9010553	180.0
49	Uniprot:P42766-x-R-HSA-156827	180.0
50	Uniprot:P23396-x-R-HSA-6791226	180.0
51	Uniprot:P62701-x-R-HSA-6791226	180.0
52	Uniprot:Q02543-x-R-HSA-6791226	178.0
53	Uniprot:P62081-x-R-HSA-6791226	178.0
54	Uniprot:P62263-x-R-HSA-6791226	178.0
55	Uniprot:P36578-x-R-HSA-6791226	176.0
56	Uniprot:P62244-x-R-HSA-6791226	176.0
57	Uniprot:P42766-x-R-HSA-6791226	176.0
58	Uniprot:P46777-x-R-HSA-6791226	176.0
59	Uniprot:Q13616-x-R-HSA-8951664	176.0
60	Uniprot:P18124-x-R-HSA-6791226	176.0
61	Uniprot:P62753-x-R-HSA-72706	174.0
62	Uniprot:P42766-x-R-HSA-72689	174.0
63	Uniprot:P50914-x-R-HSA-6791226	174.0
64	Uniprot:Q02878-x-R-HSA-6791226	174.0
65	Uniprot:P62753-x-R-HSA-156827	172.0
66	Uniprot:P61247-x-R-HSA-6791226	172.0
67	Uniprot:P62753-x-R-HSA-9010553	172.0
68	Uniprot:P62277-x-R-HSA-6791226	172.0
69	Uniprot:P62249-x-R-HSA-6791226	170.0
70	Uniprot:P62753-x-R-HSA-975957	170.0
71	Uniprot:P62753-x-R-HSA-72689	168.0
72	Uniprot:P61081-x-R-HSA-8951664	168.0
73	Uniprot:P62280-x-R-HSA-6791226	168.0
74	Uniprot:P62249-x-R-HSA-156827	168.0
75	Uniprot:P62244-x-R-HSA-9010553	168.0
76	Uniprot:Q99459-x-R-HSA-72163	166.0
77	Uniprot:P08865-x-R-HSA-6791226	166.0
78	Uniprot:P62701-x-R-HSA-156827	166.0
79	Uniprot:P46782-x-R-HSA-6791226	166.0
80	Uniprot:P36578-x-R-HSA-9010553	166.0
81	Uniprot:P62249-x-R-HSA-72706	166.0
82	Uniprot:P62277-x-R-HSA-9010553	166.0
83	Uniprot:P62829-x-R-HSA-6791226	166.0
84	Uniprot:P62888-x-R-HSA-6791226	166.0
85	Uniprot:P62753-x-R-HSA-975956	164.0
86	Uniprot:P62249-x-R-HSA-72689	164.0
87	Uniprot:P32969-x-R-HSA-6791226	164.0
88	Uniprot:P62266-x-R-HSA-6791226	164.0
89	Uniprot:P23396-x-R-HSA-72706	164.0
90	Uniprot:P46777-x-R-HSA-9010553	164.0
91	Uniprot:P62753-x-R-HSA-156902	164.0
92	Uniprot:Q9BRS2-x-R-HSA-6791226	164.0
93	Uniprot:Q02878-x-R-HSA-9010553	164.0
94	Uniprot:P23396-x-R-HSA-156827	164.0
95	Uniprot:P23396-x-R-HSA-9010553	164.0
96	Uniprot:P84098-x-R-HSA-6791226	164.0
97	Uniprot:P62701-x-R-HSA-72706	164.0
98	Uniprot:P62753-x-R-HSA-1799339	164.0
99	Uniprot:P23396-x-R-HSA-72689	162.0
100	Uniprot:P15880-x-R-HSA-9010553	162.0
101	Uniprot:Q07020-x-R-HSA-9010553	162.0
102	Uniprot:P62244-x-R-HSA-72706	162.0
103	Uniprot:P46781-x-R-HSA-6791226	162.0
104	Uniprot:P62241-x-R-HSA-156827	162.0
105	Uniprot:P62851-x-R-HSA-6791226	162.0
106	Uniprot:P83731-x-R-HSA-9010553	162.0
107	Uniprot:P18124-x-R-HSA-9010553	162.0
108	Uniprot:P23396-x-R-HSA-975957	162.0
109	Uniprot:P62424-x-R-HSA-9010553	162.0
110	Uniprot:Q02878-x-R-HSA-975957	162.0
111	Uniprot:P62249-x-R-HSA-9010553	162.0
112	Uniprot:P36578-x-R-HSA-975957	162.0
113	Uniprot:P62241-x-R-HSA-975957	162.0
114	Uniprot:P62913-x-R-HSA-6791226	162.0
115	Uniprot:P62244-x-R-HSA-156827	162.0
116	Uniprot:P61247-x-R-HSA-156827	162.0
117	Uniprot:P15880-x-R-HSA-72689	160.0
118	Uniprot:P62277-x-R-HSA-156827	160.0
119	Uniprot:P50914-x-R-HSA-1799339	160.0
120	Uniprot:P62753-x-R-HSA-2408557	160.0
121	Uniprot:P15880-x-R-HSA-156827	160.0
122	Uniprot:P51668-x-R-HSA-983168	160.0
123	Uniprot:P62269-x-R-HSA-6791226	160.0
124	Uniprot:P46778-x-R-HSA-9010553	160.0
125	Uniprot:P46781-x-R-HSA-72706	160.0
126	Uniprot:P62829-x-R-HSA-9010553	160.0
127	Uniprot:P62244-x-R-HSA-72689	160.0
128	Uniprot:P15880-x-R-HSA-156902	160.0
129	Uniprot:P08865-x-R-HSA-156827	160.0
130	Uniprot:P50914-x-R-HSA-156827	160.0
131	Uniprot:P46781-x-R-HSA-156827	160.0
132	Uniprot:P62249-x-R-HSA-975957	160.0
133	Uniprot:P62750-x-R-HSA-72706	160.0
134	Uniprot:P61513-x-R-HSA-156827	160.0
135	Uniprot:P62424-x-R-HSA-6791226	160.0
136	Uniprot:P62851-x-R-HSA-156827	160.0
